id,income
5489,0.992893
5490,0.082165
5491,0.018960
5492,0.582743
5493,0.007982
5494,0.049747
5495,0.078736
5496,0.216943
5497,0.042738
5498,0.262012
5499,0.997048
5500,0.001480
5501,0.797346
5502,0.003715
5503,0.012290
5504,0.001178
5505,0.024041
5506,0.995817
5507,0.032780
5508,0.047774
5509,0.436484
5510,0.020065
5511,0.001340
5512,0.749777
5513,0.053893
5514,0.030094
5515,0.001139
5516,0.066976
5517,0.020938
5518,0.003894
5519,0.005913
5520,0.999107
5521,0.025866
5522,0.419603
5523,0.081883
5524,0.032837
5525,0.210617
5526,0.001071
5527,0.079920
5528,0.018479
5529,0.001214
5530,0.000831
5531,0.001520
5532,0.909733
5533,0.032834
5534,0.006367
5535,0.016576
5536,0.004460
5537,0.002229
5538,0.491305
5539,0.001313
5540,0.997349
5541,0.000170
5542,0.046749
5543,0.200359
5544,0.991486
5545,0.870755
5546,0.191581
5547,0.535776
5548,0.008078
5549,0.026042
5550,0.296062
5551,0.091998
5552,0.422739
5553,0.034951
5554,0.003227
5555,0.183079
5556,0.423345
5557,0.237877
5558,0.109240
5559,0.016635
5560,0.484907
5561,0.032502
5562,0.007065
5563,0.758715
5564,0.090523
5565,0.320167
5566,0.001798
5567,0.204595
5568,0.009158
5569,0.492809
5570,0.070845
5571,0.157058
5572,0.997202
5573,0.008781
5574,0.376488
5575,0.995636
5576,0.033491
5577,0.002301
5578,0.147125
5579,0.049747
5580,0.013351
5581,0.013083
5582,0.445720
5583,0.269946
5584,0.772182
5585,0.202328
5586,0.002228
5587,0.406914
5588,0.003194
5589,0.015776
5590,0.191581
5591,0.012492
5592,0.024506
5593,0.102404
5594,0.008840
5595,0.362195
5596,0.005724
5597,0.309626
5598,0.307642
5599,0.294359
5600,0.993976
5601,0.187178
5602,0.032550
5603,0.367384
5604,0.361339
5605,0.002251
5606,0.236457
5607,0.474845
5608,0.301798
5609,0.277155
5610,0.003266
5611,0.628718
5612,0.000874
5613,0.005391
5614,0.021259
5615,0.007687
5616,0.046887
5617,0.428725
5618,0.659677
5619,0.003424
5620,0.118224
5621,0.013518
5622,0.727966
5623,0.002534
5624,0.011249
5625,0.020895
5626,0.032246
5627,0.037052
5628,0.007670
5629,0.334364
5630,0.057365
5631,0.378940
5632,0.344296
5633,0.054960
5634,0.996150
5635,0.002858
5636,0.001178
5637,0.191170
5638,0.745520
5639,0.009777
5640,0.186015
5641,0.044828
5642,0.716391
5643,0.083071
5644,0.223449
5645,0.305731
5646,0.063972
5647,0.644095
5648,0.042538
5649,0.001054
5650,0.794176
5651,0.195627
5652,0.481028
5653,0.025773
5654,0.641710
5655,0.344091
5656,0.307642
5657,0.001222
5658,0.019041
5659,0.992963
5660,0.736664
5661,0.198418
5662,0.065642
5663,0.019529
5664,0.943573
5665,0.318323
5666,0.769446
5667,0.057089
5668,0.037838
5669,0.005614
5670,0.042401
5671,0.311245
5672,0.808173
5673,0.001013
5674,0.006732
5675,0.220512
5676,0.313808
5677,0.304626
5678,0.101691
5679,0.014304
5680,0.009753
5681,0.669413
5682,0.935941
5683,0.144264
5684,0.003723
5685,0.024483
5686,0.021472
5687,0.408643
5688,0.210351
5689,0.037170
5690,0.007709
5691,0.006705
5692,0.252956
5693,0.996538
5694,0.082891
5695,0.610365
5696,0.050970
5697,0.192160
5698,0.002141
5699,0.997467
5700,0.017095
5701,0.007596
5702,0.289401
5703,0.204573
5704,0.007301
5705,0.103765
5706,0.040161
5707,0.165313
5708,0.010203
5709,0.243595
5710,0.633759
5711,0.585701
5712,0.132615
5713,0.002411
5714,0.038720
5715,0.700791
5716,0.004372
5717,0.019140
5718,0.002910
5719,0.834954
5720,0.306240
5721,0.081374
5722,0.997863
5723,0.996703
5724,0.097254
5725,0.337402
5726,0.727620
5727,0.007531
5728,0.000793
5729,0.001331
5730,0.008705
5731,0.481283
5732,0.012903
5733,0.018471
5734,0.002947
5735,0.008240
5736,0.006261
5737,0.058619
5738,0.975332
5739,0.987811
5740,0.061787
5741,0.126368
5742,0.004603
5743,0.004038
5744,0.648860
5745,0.002135
5746,0.717693
5747,0.070106
5748,0.881661
5749,0.997800
5750,0.447456
5751,0.463405
5752,0.013262
5753,0.207582
5754,0.383770
5755,0.995165
5756,0.071791
5757,0.019686
5758,0.081811
5759,0.470400
5760,0.589711
5761,0.651097
5762,0.345209
5763,0.091697
5764,0.334212
5765,0.329393
5766,0.002379
5767,0.392530
5768,0.001178
5769,0.890385
5770,0.002041
5771,0.992831
5772,0.798066
5773,0.005192
5774,0.091068
5775,0.007143
5776,0.047966
5777,0.705524
5778,0.295469
5779,0.016538
5780,0.691652
5781,0.059922
5782,0.025596
5783,0.040574
5784,0.017188
5785,0.222722
5786,0.007341
5787,0.379711
5788,0.036606
5789,0.230184
5790,0.246487
5791,0.020646
5792,0.597528
5793,0.001514
5794,0.001151
5795,0.018941
5796,0.002379
5797,0.163952
5798,0.028077
5799,0.011118
5800,0.134273
5801,0.103438
5802,0.745773
5803,0.018945
5804,0.054612
5805,0.992668
5806,0.009405
5807,0.170509
5808,0.003590
5809,0.795774
5810,0.590507
5811,0.064027
5812,0.982095
5813,0.268292
5814,0.593999
5815,0.009992
5816,0.358362
5817,0.039314
5818,0.024503
5819,0.555373
5820,0.018859
5821,0.714621
5822,0.001190
5823,0.092301
5824,0.930850
5825,0.011510
5826,0.709153
5827,0.270191
5828,0.043336
5829,0.007296
5830,0.001716
5831,0.001801
5832,0.158011
5833,0.096357
5834,0.017427
5835,0.088793
5836,0.842423
5837,0.720770
5838,0.358258
5839,0.009181
5840,0.091601
5841,0.004628
5842,0.057578
5843,0.071283
5844,0.560235
5845,0.001984
5846,0.031089
5847,0.426713
5848,0.001722
5849,0.039841
5850,0.001514
5851,0.654634
5852,0.175038
5853,0.002575
5854,0.012762
5855,0.997728
5856,0.098163
5857,0.021438
5858,0.070848
5859,0.991751
5860,0.002411
5861,0.698295
5862,0.148179
5863,0.073340
5864,0.115327
5865,0.003613
5866,0.013705
5867,0.001222
5868,0.061650
5869,0.613019
5870,0.004193
5871,0.583738
5872,0.024399
5873,0.001388
5874,0.089768
5875,0.243211
5876,0.178799
5877,0.011697
5878,0.070269
5879,0.022186
5880,0.996735
5881,0.851340
5882,0.021084
5883,0.074504
5884,0.141930
5885,0.010108
5886,0.122712
5887,0.055230
5888,0.010101
5889,0.098825
5890,0.834734
5891,0.530609
5892,0.025940
5893,0.011515
5894,0.024858
5895,0.009668
5896,0.428681
5897,0.079609
5898,0.003911
5899,0.395246
5900,0.989970
5901,0.001944
5902,0.003853
5903,0.002877
5904,0.051941
5905,0.002086
5906,0.338141
5907,0.132996
5908,0.001013
5909,0.013716
5910,0.025000
5911,0.008994
5912,0.001348
5913,0.197800
5914,0.927844
5915,0.034951
5916,0.279612
5917,0.292782
5918,0.360624
5919,0.067825
5920,0.006565
5921,0.000986
5922,0.027719
5923,0.588224
5924,0.001699
5925,0.190363
5926,0.535041
5927,0.389850
5928,0.001151
5929,0.332353
5930,0.673356
5931,0.061978
5932,0.026978
5933,0.107490
5934,0.002690
5935,0.187314
5936,0.248727
5937,0.320452
5938,0.386952
5939,0.420493
5940,0.041631
5941,0.091081
5942,0.002188
5943,0.598219
5944,0.195627
5945,0.547930
5946,0.000889
5947,0.011420
5948,0.013158
5949,0.021555
5950,0.032603
5951,0.993214
5952,0.261839
5953,0.470878
5954,0.243211
5955,0.124666
5956,0.793966
5957,0.001313
5958,0.004973
5959,0.006221
5960,0.004745
5961,0.043264
5962,0.045776
5963,0.001806
5964,0.002929
5965,0.001340
5966,0.031439
5967,0.666789
5968,0.044187
5969,0.996896
5970,0.008199
5971,0.074217
5972,0.990374
5973,0.065878
5974,0.275877
5975,0.005292
5976,0.385456
5977,0.003307
5978,0.056415
5979,0.261839
5980,0.004107
5981,0.002534
5982,0.319833
5983,0.315372
5984,0.012786
5985,0.001044
5986,0.128005
5987,0.354280
5988,0.993033
5989,0.127719
5990,0.409376
5991,0.001776
5992,0.007267
5993,0.000517
5994,0.247477
5995,0.737637
5996,0.185803
5997,0.012945
5998,0.614750
5999,0.127417
6000,0.011504
6001,0.015954
6002,0.289401
6003,0.009483
6004,0.007092
6005,0.997373
6006,0.996613
6007,0.010219
6008,0.485317
6009,0.013627
6010,0.316709
6011,0.986435
6012,0.008592
6013,0.297896
6014,0.022737
6015,0.169219
6016,0.000634
6017,0.001291
6018,0.684823
6019,0.007557
6020,0.019240
6021,0.327038
6022,0.001457
6023,0.001013
6024,0.508534
6025,0.786153
6026,0.104954
6027,0.014806
6028,0.139909
6029,0.998305
6030,0.154716
6031,0.202572
6032,0.143536
6033,0.001340
6034,0.051185
6035,0.003799
6036,0.110887
6037,0.004693
6038,0.113251
6039,0.312252
6040,0.135454
6041,0.266376
6042,0.002318
6043,0.195752
6044,0.006909
6045,0.016024
6046,0.560314
6047,0.929779
6048,0.012065
6049,0.057257
6050,0.260024
6051,0.296062
6052,0.738795
6053,0.018391
6054,0.794176
6055,0.140404
6056,0.006256
6057,0.082092
6058,0.015922
6059,0.424491
6060,0.791357
6061,0.248275
6062,0.996849
6063,0.041904
6064,0.995486
6065,0.002839
6066,0.002879
6067,0.294359
6068,0.721476
6069,0.010597
6070,0.060618
6071,0.859116
6072,0.006492
6073,0.427363
6074,0.018302
6075,0.012954
6076,0.013844
6077,0.008607
6078,0.004617
6079,0.827661
6080,0.211523
6081,0.166914
6082,0.003672
6083,0.041910
6084,0.117847
6085,0.250621
6086,0.385236
6087,0.830188
6088,0.394790
6089,0.034875
6090,0.006850
6091,0.048699
6092,0.016265
6093,0.097608
6094,0.154888
6095,0.155418
6096,0.571147
6097,0.005853
6098,0.996876
6099,0.041753
6100,0.035060
6101,0.591617
6102,0.398321
6103,0.069874
6104,0.001198
6105,0.018367
6106,0.001061
6107,0.004276
6108,0.017697
6109,0.007690
6110,0.996692
6111,0.065140
6112,0.006193
6113,0.175559
6114,0.042059
6115,0.027800
6116,0.859359
6117,0.005455
6118,0.452077
6119,0.744703
6120,0.217723
6121,0.472506
6122,0.010602
6123,0.034951
6124,0.628021
6125,0.107114
6126,0.006418
6127,0.774876
6128,0.593389
6129,0.680194
6130,0.003415
6131,0.018692
6132,0.996007
6133,0.004545
6134,0.001411
6135,0.338658
6136,0.002346
6137,0.090540
6138,0.001416
6139,0.619608
6140,0.020066
6141,0.194317
6142,0.041203
6143,0.996580
6144,0.000985
6145,0.001957
6146,0.211890
6147,0.018941
6148,0.149438
6149,0.000543
6150,0.007086
6151,0.045602
6152,0.167224
6153,0.021955
6154,0.517144
6155,0.083194
6156,0.011845
6157,0.721902
6158,0.002593
6159,0.023776
6160,0.242378
6161,0.126022
6162,0.005601
6163,0.109739
6164,0.798801
6165,0.008151
6166,0.014412
6167,0.059125
6168,0.004281
6169,0.035122
6170,0.170686
6171,0.017480
6172,0.133424
6173,0.012064
6174,0.759719
6175,0.124113
6176,0.008528
6177,0.019541
6178,0.184924
6179,0.001351
6180,0.014649
6181,0.002308
6182,0.084785
6183,0.001449
6184,0.222054
6185,0.445566
6186,0.731173
6187,0.112268
6188,0.569628
6189,0.046133
6190,0.085064
6191,0.014944
6192,0.154013
6193,0.044630
6194,0.029470
6195,0.006234
6196,0.050236
6197,0.616551
6198,0.956344
6199,0.035410
6200,0.158426
6201,0.012836
6202,0.009113
6203,0.715876
6204,0.685418
6205,0.015728
6206,0.001719
6207,0.881333
6208,0.023654
6209,0.008129
6210,0.008247
6211,0.993591
6212,0.758500
6213,0.560122
6214,0.979310
6215,0.606848
6216,0.005455
6217,0.001278
6218,0.079681
6219,0.003809
6220,0.169993
6221,0.752196
6222,0.091701
6223,0.005766
6224,0.005386
6225,0.031057
6226,0.256183
6227,0.030781
6228,0.995950
6229,0.001514
6230,0.203982
6231,0.574763
6232,0.006728
6233,0.021559
6234,0.001190
6235,0.022510
6236,0.192160
6237,0.001791
6238,0.039890
6239,0.024970
6240,0.015848
6241,0.523673
6242,0.031281
6243,0.006362
6244,0.537372
6245,0.007113
6246,0.006258
6247,0.437141
6248,0.986319
6249,0.278491
6250,0.997531
6251,0.010742
6252,0.002131
6253,0.099277
6254,0.003194
6255,0.000640
6256,0.596861
6257,0.001642
6258,0.005598
6259,0.028564
6260,0.007210
6261,0.922141
6262,0.290800
6263,0.029881
6264,0.426926
6265,0.517742
6266,0.719289
6267,0.003296
6268,0.859944
6269,0.000711
6270,0.014663
6271,0.778703
6272,0.147125
6273,0.146934
6274,0.580312
6275,0.555542
6276,0.699193
6277,0.002930
6278,0.003137
6279,0.037747
6280,0.844110
6281,0.070089
6282,0.015412
6283,0.871666
6284,0.470773
6285,0.599499
6286,0.017042
6287,0.137951
6288,0.723432
6289,0.046833
6290,0.985035
6291,0.008830
6292,0.003652
6293,0.038556
6294,0.002345
6295,0.001776
6296,0.078464
6297,0.012814
6298,0.107114
6299,0.346825
6300,0.002895
6301,0.028589
6302,0.055678
6303,0.020117
6304,0.464628
6305,0.095700
6306,0.996320
6307,0.003032
6308,0.233054
6309,0.003489
6310,0.025644
6311,0.019772
6312,0.017802
6313,0.012291
6314,0.997008
6315,0.078129
6316,0.363832
6317,0.011045
6318,0.147928
6319,0.806047
6320,0.993718
6321,0.039827
6322,0.994202
6323,0.304750
6324,0.685418
6325,0.322456
6326,0.010049
6327,0.019513
6328,0.124562
6329,0.005017
6330,0.013957
6331,0.000958
6332,0.018027
6333,0.390243
6334,0.556899
6335,0.043919
6336,0.600434
6337,0.015423
6338,0.047004
6339,0.348618
6340,0.168941
6341,0.008878
6342,0.224267
6343,0.003241
6344,0.019615
6345,0.002420
6346,0.523905
6347,0.023680
6348,0.017085
6349,0.008142
6350,0.241561
6351,0.812415
6352,0.355730
6353,0.009289
6354,0.003050
6355,0.094262
6356,0.003853
6357,0.015045
6358,0.013448
6359,0.054343
6360,0.008084
6361,0.006519
6362,0.006628
6363,0.001908
6364,0.123804
6365,0.186327
6366,0.722514
6367,0.013497
6368,0.634884
6369,0.845777
6370,0.013664
6371,0.992839
6372,0.002515
6373,0.445301
6374,0.847785
6375,0.064371
6376,0.001198
6377,0.672065
6378,0.592427
6379,0.003194
6380,0.039821
6381,0.996685
6382,0.004391
6383,0.015964
6384,0.121140
6385,0.006441
6386,0.165828
6387,0.010379
6388,0.017104
6389,0.548395
6390,0.008750
6391,0.137030
6392,0.721369
6393,0.002340
6394,0.670207
6395,0.656363
6396,0.002082
6397,0.561670
6398,0.012537
6399,0.265558
6400,0.014937
6401,0.997523
6402,0.690181
6403,0.242878
6404,0.789981
6405,0.012864
6406,0.001426
6407,0.491062
6408,0.012346
6409,0.160255
6410,0.161688
6411,0.237330
6412,0.011889
6413,0.476139
6414,0.394897
6415,0.355689
6416,0.664784
6417,0.001151
6418,0.362347
6419,0.832138
6420,0.509396
6421,0.996219
6422,0.055883
6423,0.004045
6424,0.002515
6425,0.033459
6426,0.005038
6427,0.185847
6428,0.012501
6429,0.851391
6430,0.297808
6431,0.120104
6432,0.007771
6433,0.006097
6434,0.142691
6435,0.303945
6436,0.035204
6437,0.001487
6438,0.178486
6439,0.330444
6440,0.453611
6441,0.154422
6442,0.010870
6443,0.507321
6444,0.007005
6445,0.158682
6446,0.005506
6447,0.029243
6448,0.035291
6449,0.861262
6450,0.017053
6451,0.263180
6452,0.996994
6453,0.020005
6454,0.998231
6455,0.002798
6456,0.011051
6457,0.001797
6458,0.002515
6459,0.003194
6460,0.130422
6461,0.008306
6462,0.014262
6463,0.002665
6464,0.468021
6465,0.988680
6466,0.166914
6467,0.024545
6468,0.001642
6469,0.168554
6470,0.120843
6471,0.378685
6472,0.001253
6473,0.019072
6474,0.394790
6475,0.000132
6476,0.037612
6477,0.025743
6478,0.306213
6479,0.013322
6480,0.459612
6481,0.668490
6482,0.031262
6483,0.487453
6484,0.602500
6485,0.006306
6486,0.746322
6487,0.815940
6488,0.007258
6489,0.001267
6490,0.794594
6491,0.000917
6492,0.855757
6493,0.576611
6494,0.527905
6495,0.009371
6496,0.995432
6497,0.177808
6498,0.716391
6499,0.063751
6500,0.000271
6501,0.026148
6502,0.155717
6503,0.035828
6504,0.026676
6505,0.987355
6506,0.006539
6507,0.004417
6508,0.004913
6509,0.001903
6510,0.293783
6511,0.682669
6512,0.014888
6513,0.086645
6514,0.960070
6515,0.166226
6516,0.232702
6517,0.219725
6518,0.147867
6519,0.044324
6520,0.005555
6521,0.054945
6522,0.053728
6523,0.854628
6524,0.005378
6525,0.021593
6526,0.001222
6527,0.001348
6528,0.143877
6529,0.013149
6530,0.001426
6531,0.342830
6532,0.007602
6533,0.001405
6534,0.992573
6535,0.641339
6536,0.037746
6537,0.064135
6538,0.644368
6539,0.245930
6540,0.398657
6541,0.021732
6542,0.032655
6543,0.005601
6544,0.078476
6545,0.521218
6546,0.020177
6547,0.023029
6548,0.001352
6549,0.038479
6550,0.004234
6551,0.918462
6552,0.814825
6553,0.003499
6554,0.341172
6555,0.691738
6556,0.738861
6557,0.535096
6558,0.784729
6559,0.087497
6560,0.002958
6561,0.015553
6562,0.014724
6563,0.005843
6564,0.596906
6565,0.347189
6566,0.046305
6567,0.206002
6568,0.017741
6569,0.002774
6570,0.402171
6571,0.828014
6572,0.007350
6573,0.061264
6574,0.019778
6575,0.008056
6576,0.059153
6577,0.043675
6578,0.061733
6579,0.031483
6580,0.016819
6581,0.005626
6582,0.247026
6583,0.165354
6584,0.983785
6585,0.743685
6586,0.083403
6587,0.992219
6588,0.680406
6589,0.483955
6590,0.009671
6591,0.001173
6592,0.035651
6593,0.023141
6594,0.826211
6595,0.850611
6596,0.983478
6597,0.000917
6598,0.083965
6599,0.024585
6600,0.036060
6601,0.295468
6602,0.208532
6603,0.012246
6604,0.021712
6605,0.971130
6606,0.036729
6607,0.691444
6608,0.624258
6609,0.034769
6610,0.017613
6611,0.010837
6612,0.745534
6613,0.020693
6614,0.001676
6615,0.067179
6616,0.035290
6617,0.540924
6618,0.001104
6619,0.003729
6620,0.006514
6621,0.502602
6622,0.014081
6623,0.998151
6624,0.566727
6625,0.001003
6626,0.146420
6627,0.003855
6628,0.039634
6629,0.067067
6630,0.117247
6631,0.052566
6632,0.002534
6633,0.021119
6634,0.694777
6635,0.453611
6636,0.296291
6637,0.001291
6638,0.007870
6639,0.585701
6640,0.001186
6641,0.045831
6642,0.265000
6643,0.024531
6644,0.595557
6645,0.264830
6646,0.056275
6647,0.069538
6648,0.001355
6649,0.261839
6650,0.447792
6651,0.022982
6652,0.019310
6653,0.425204
6654,0.614056
6655,0.248510
6656,0.007589
6657,0.013900
6658,0.002141
6659,0.015433
6660,0.451891
6661,0.022037
6662,0.356078
6663,0.002052
6664,0.019492
6665,0.016663
6666,0.991284
6667,0.372873
6668,0.174503
6669,0.006965
6670,0.001320
6671,0.376565
6672,0.029492
6673,0.330636
6674,0.606735
6675,0.007213
6676,0.044776
6677,0.574100
6678,0.765280
6679,0.086235
6680,0.429565
6681,0.759242
6682,0.781832
6683,0.002348
6684,0.023168
6685,0.980010
6686,0.582483
6687,0.001348
6688,0.393624
6689,0.006235
6690,0.998135
6691,0.715145
6692,0.176231
6693,0.994054
6694,0.652593
6695,0.011516
6696,0.001249
6697,0.710909
6698,0.013858
6699,0.025508
6700,0.006264
6701,0.000790
6702,0.985327
6703,0.009691
6704,0.406811
6705,0.002593
6706,0.986541
6707,0.001626
6708,0.997170
6709,0.587449
6710,0.682420
6711,0.034528
6712,0.027756
6713,0.009790
6714,0.678336
6715,0.994253
6716,0.004191
6717,0.415992
6718,0.003413
6719,0.041620
6720,0.243277
6721,0.996607
6722,0.010753
6723,0.000260
6724,0.017390
6725,0.010606
6726,0.498674
6727,0.158838
6728,0.272054
6729,0.056095
6730,0.070819
6731,0.005690
6732,0.986528
6733,0.801930
6734,0.316011
6735,0.420343
6736,0.067045
6737,0.001291
6738,0.001900
6739,0.998435
6740,0.001217
6741,0.373991
6742,0.004097
6743,0.243913
6744,0.987220
6745,0.978115
6746,0.799557
6747,0.010436
6748,0.005477
6749,0.990477
6750,0.413990
6751,0.996596
6752,0.022885
6753,0.151713
6754,0.434619
6755,0.479110
6756,0.005999
6757,0.065216
6758,0.074093
6759,0.010481
6760,0.782118
6761,0.013052
6762,0.048762
6763,0.036312
6764,0.064774
6765,0.028554
6766,0.431244
6767,0.001341
6768,0.424962
6769,0.019647
6770,0.405020
6771,0.028384
6772,0.029443
6773,0.899078
6774,0.014241
6775,0.038508
6776,0.988720
6777,0.353666
6778,0.002049
6779,0.998331
6780,0.071444
6781,0.023387
6782,0.020879
6783,0.001082
6784,0.009964
6785,0.003303
6786,0.011946
6787,0.429172
6788,0.030213
6789,0.571982
6790,0.389031
6791,0.047919
6792,0.119013
6793,0.084336
6794,0.282721
6795,0.001514
6796,0.016748
6797,0.133088
6798,0.171853
6799,0.012056
6800,0.015142
6801,0.001178
6802,0.746817
6803,0.015169
6804,0.996466
6805,0.203512
6806,0.234806
6807,0.984601
6808,0.108658
6809,0.031916
6810,0.696704
6811,0.806403
6812,0.960456
6813,0.061824
6814,0.007368
6815,0.013095
6816,0.007294
6817,0.001887
6818,0.001355
6819,0.003951
6820,0.044744
6821,0.250504
6822,0.021069
6823,0.042941
6824,0.023230
6825,0.155225
6826,0.998396
6827,0.380678
6828,0.996465
6829,0.051944
6830,0.009505
6831,0.068125
6832,0.027412
6833,0.021798
6834,0.074184
6835,0.049566
6836,0.001013
6837,0.010032
6838,0.255943
6839,0.002411
6840,0.027672
6841,0.014625
6842,0.996089
6843,0.185522
6844,0.008659
6845,0.030954
6846,0.001005
6847,0.796426
6848,0.976494
6849,0.270349
6850,0.001788
6851,0.126290
6852,0.119425
6853,0.013657
6854,0.415140
6855,0.008080
6856,0.468935
6857,0.010655
6858,0.005259
6859,0.027709
6860,0.010824
6861,0.006189
6862,0.083704
6863,0.219838
6864,0.203228
6865,0.017979
6866,0.737605
6867,0.101228
6868,0.784556
6869,0.091701
6870,0.000821
6871,0.012165
6872,0.795291
6873,0.001151
6874,0.017805
6875,0.406594
6876,0.286725
6877,0.183067
6878,0.002593
6879,0.012936
6880,0.159917
6881,0.418780
6882,0.001803
6883,0.040502
6884,0.009533
6885,0.000976
6886,0.002356
6887,0.001340
6888,0.001898
6889,0.001993
6890,0.996733
6891,0.198368
6892,0.021570
6893,0.004699
6894,0.011208
6895,0.371567
6896,0.438973
6897,0.036121
6898,0.050812
6899,0.018819
6900,0.000917
6901,0.580697
6902,0.753194
6903,0.015749
6904,0.201650
6905,0.022510
6906,0.001222
6907,0.195446
6908,0.002141
6909,0.694307
6910,0.165992
6911,0.069240
6912,0.001118
6913,0.725489
6914,0.499102
6915,0.006127
6916,0.001190
6917,0.444789
6918,0.316312
6919,0.172594
6920,0.001788
6921,0.749746
6922,0.003644
6923,0.018223
6924,0.082891
6925,0.375564
6926,0.016869
6927,0.023713
6928,0.001352
6929,0.142894
6930,0.002515
6931,0.783655
6932,0.242810
6933,0.346825
6934,0.007624
6935,0.216075
6936,0.994925
6937,0.003877
6938,0.038543
6939,0.001588
6940,0.131164
6941,0.052082
6942,0.023220
6943,0.155106
6944,0.006023
6945,0.642260
6946,0.003833
6947,0.096156
6948,0.001280
6949,0.313930
6950,0.010595
6951,0.000917
6952,0.334213
6953,0.993571
6954,0.005772
6955,0.017985
6956,0.009677
6957,0.004180
6958,0.550999
6959,0.077433
6960,0.003194
6961,0.001223
6962,0.050605
6963,0.491460
6964,0.218985
6965,0.211361
6966,0.003660
6967,0.996200
6968,0.008896
6969,0.991288
6970,0.024682
6971,0.171236
6972,0.577752
6973,0.155371
6974,0.990046
6975,0.006946
6976,0.043057
6977,0.005717
6978,0.543591
6979,0.002984
6980,0.004752
6981,0.341094
6982,0.134478
6983,0.282882
6984,0.001881
6985,0.341230
6986,0.020117
6987,0.379979
6988,0.003555
6989,0.316398
6990,0.209621
6991,0.001341
6992,0.038761
6993,0.733603
6994,0.271909
6995,0.257235
6996,0.833169
6997,0.825837
6998,0.442935
6999,0.996431
7000,0.265756
7001,0.061591
7002,0.093898
7003,0.369622
7004,0.060065
7005,0.021959
7006,0.008562
7007,0.998326
7008,0.243211
7009,0.029748
7010,0.255713
7011,0.066499
7012,0.001968
7013,0.587725
7014,0.008230
7015,0.367340
7016,0.671239
7017,0.265558
7018,0.026642
7019,0.415014
7020,0.009636
7021,0.992367
7022,0.797672
7023,0.001306
7024,0.616472
7025,0.278630
7026,0.009561
7027,0.205321
7028,0.015814
7029,0.107697
7030,0.005507
7031,0.044208
7032,0.453295
7033,0.571453
7034,0.011872
7035,0.407009
7036,0.002424
7037,0.087362
7038,0.002186
7039,0.010479
7040,0.685623
7041,0.112088
7042,0.151155
7043,0.415992
7044,0.030484
7045,0.008490
7046,0.996700
7047,0.007151
7048,0.128647
7049,0.698033
7050,0.141307
7051,0.174806
7052,0.441082
7053,0.009701
7054,0.083976
7055,0.170716
7056,0.489703
7057,0.009580
7058,0.126593
7059,0.417140
7060,0.003194
7061,0.097745
7062,0.264888
7063,0.027109
7064,0.027045
7065,0.096376
7066,0.003648
7067,0.001887
7068,0.347851
7069,0.628830
7070,0.007577
7071,0.003877
7072,0.012839
7073,0.120480
7074,0.962576
7075,0.001788
7076,0.002929
7077,0.095487
7078,0.044817
7079,0.013954
7080,0.982832
7081,0.026831
7082,0.004881
7083,0.351338
7084,0.018923
7085,0.007945
7086,0.651097
7087,0.020775
7088,0.318838
7089,0.694147
7090,0.045559
7091,0.326605
7092,0.018628
7093,0.593389
7094,0.094042
7095,0.083009
7096,0.179300
7097,0.024182
7098,0.008941
7099,0.336452
7100,0.448104
7101,0.013869
7102,0.124842
7103,0.005426
7104,0.050009
7105,0.800278
7106,0.022986
7107,0.189121
7108,0.017738
7109,0.026903
7110,0.994774
7111,0.367033
7112,0.043614
7113,0.043184
7114,0.044476
7115,0.429924
7116,0.000778
7117,0.996975
7118,0.005758
7119,0.997779
7120,0.996314
7121,0.004616
7122,0.454236
7123,0.217423
7124,0.014085
7125,0.000908
7126,0.033606
7127,0.251067
7128,0.001571
7129,0.216539
7130,0.026399
7131,0.238074
7132,0.005747
7133,0.010277
7134,0.003186
7135,0.002958
7136,0.001426
7137,0.038443
7138,0.741218
7139,0.972829
7140,0.395318
7141,0.994817
7142,0.055457
7143,0.003800
7144,0.012535
7145,0.958459
7146,0.742092
7147,0.351344
7148,0.040938
7149,0.036677
7150,0.026330
7151,0.844751
7152,0.628729
7153,0.782125
7154,0.127407
7155,0.546628
7156,0.053728
7157,0.614588
7158,0.082052
7159,0.755569
7160,0.304358
7161,0.001887
7162,0.586787
7163,0.057250
7164,0.009931
7165,0.006146
7166,0.353305
7167,0.330955
7168,0.072571
7169,0.072406
7170,0.148282
7171,0.053280
7172,0.000798
7173,0.157057
7174,0.049241
7175,0.380576
7176,0.001917
7177,0.008803
7178,0.012454
7179,0.317996
7180,0.001467
7181,0.996157
7182,0.996134
7183,0.005523
7184,0.005651
7185,0.002116
7186,0.110127
7187,0.081494
7188,0.010891
7189,0.102048
7190,0.018804
7191,0.992033
7192,0.076729
7193,0.001300
7194,0.728618
7195,0.257007
7196,0.905190
7197,0.509508
7198,0.506028
7199,0.180318
7200,0.004893
7201,0.171919
7202,0.362747
7203,0.080545
7204,0.027372
7205,0.379884
7206,0.380678
7207,0.001272
7208,0.007888
7209,0.025591
7210,0.004003
7211,0.065223
7212,0.001253
7213,0.418415
7214,0.087540
7215,0.431971
7216,0.641339
7217,0.446854
7218,0.486076
7219,0.753354
7220,0.003194
7221,0.591024
7222,0.286183
7223,0.027306
7224,0.009085
7225,0.711979
7226,0.862842
7227,0.007670
7228,0.604854
7229,0.054298
7230,0.048554
7231,0.020557
7232,0.505566
7233,0.046578
7234,0.021164
7235,0.028850
7236,0.309732
7237,0.979742
